date,category,quantity
2026-08-05,DESECHABLES Y PAPEL,0.0
2026-08-05,DETERGENTES,0.0
2026-08-05,DETERGENTES Y LIMPIEZA,0.0
2026-08-05,DULCES,85.0
2026-08-05,EMBUTIDOS,0.0
2026-08-05,GALLETAS Y BIZCOCHOS,129.0
2026-08-05,GASEOSAS,32.0
2026-08-05,GOLOSINAS,5.0
2026-08-05,HARINAS,19.0
2026-08-05,HELADOS,0.0
2026-08-05,HIGIENE FEMENINA,0.0
2026-08-05,HIGIENE PERSONAL,0.0
2026-08-05,INFUSIONES,0.0
2026-08-05,JUGOS Y BEBIDAS,0.0
2026-08-05,LÁCTEOS,0.0
2026-08-05,MENESTRAS,0.0
2026-08-05,PANIFICADOS,0.0
2026-08-05,PAPEL HIGIÉNICO,0.0
2026-08-05,PASTAS,0.0
2026-08-05,PILAS Y BATERÍAS,0.0
2026-08-05,SNACKS,65.0
2026-08-05,SUAVIZANTES,52.0
2026-08-05,UNTABLES Y DULCES,0.0
2026-08-06,ABARROTES,61.0
2026-08-06,AGUA,0.0
2026-08-06,ALIMENTO PARA PERROS,0.0
2026-08-06,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),10.0
2026-08-06,BEBIDAS EN POLVO,0.0
2026-08-06,BEBIDAS ENERGÉTICAS,0.0
2026-08-06,BEBIDAS ISOTÓNICAS,0.0
2026-08-06,CAFÉ,0.0
2026-08-06,CARNES Y EMBUTIDOS,0.0
2026-08-06,CEREALES,0.0
2026-08-06,CHOCOLATES,0.0
2026-08-06,CONDIMENTOS Y SALSAS,0.0
2026-08-06,CONSERVAS,0.0
2026-08-06,CUIDADO BUCAL,0.0
2026-08-06,CUIDADO CAPILAR,0.0
2026-08-06,CUIDADO DEL BEBÉ,4.0
2026-08-06,DESECHABLES Y PAPEL,0.0
2026-08-06,DETERGENTES,0.0
2026-08-06,DETERGENTES Y LIMPIEZA,0.0
2026-08-06,DULCES,114.0
2026-08-06,EMBUTIDOS,0.0
2026-08-06,GALLETAS Y BIZCOCHOS,20.0
2026-08-06,GASEOSAS,52.0
2026-08-06,GOLOSINAS,77.0
2026-08-06,HARINAS,0.0
2026-08-06,HELADOS,0.0
2026-08-06,HIGIENE FEMENINA,0.0
2026-08-06,HIGIENE PERSONAL,8.0
2026-08-06,INFUSIONES,0.0
2026-08-06,JUGOS Y BEBIDAS,0.0
2026-08-06,LÁCTEOS,0.0
2026-08-06,MENESTRAS,0.0
2026-08-06,PANIFICADOS,0.0
2026-08-06,PAPEL HIGIÉNICO,0.0
2026-08-06,PASTAS,7.0
2026-08-06,PILAS Y BATERÍAS,0.0
2026-08-06,SNACKS,67.0
2026-08-06,SUAVIZANTES,0.0
2026-08-06,UNTABLES Y DULCES,0.0
2026-08-07,ABARROTES,11.0
2026-08-07,AGUA,0.0
2026-08-07,ALIMENTO PARA PERROS,0.0
2026-08-07,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-08-07,BEBIDAS EN POLVO,0.0
2026-08-07,BEBIDAS ENERGÉTICAS,0.0
2026-08-07,BEBIDAS ISOTÓNICAS,31.0
2026-08-07,CAFÉ,0.0
2026-08-07,CARNES Y EMBUTIDOS,0.0
2026-08-07,CEREALES,0.0
2026-08-07,CHOCOLATES,48.0
2026-08-07,CONDIMENTOS Y SALSAS,0.0
2026-08-07,CONSERVAS,0.0
2026-08-07,CUIDADO BUCAL,0.0
2026-08-07,CUIDADO CAPILAR,0.0
2026-08-07,CUIDADO DEL BEBÉ,0.0
2026-08-07,DESECHABLES Y PAPEL,0.0
2026-08-07,DETERGENTES,0.0
2026-08-07,DETERGENTES Y LIMPIEZA,17.0
2026-08-07,DULCES,0.0
2026-08-07,EMBUTIDOS,0.0
2026-08-07,GALLETAS Y BIZCOCHOS,0.0
2026-08-07,GASEOSAS,0.0
2026-08-07,GOLOSINAS,75.0
2026-08-07,HARINAS,0.0
2026-08-07,HELADOS,0.0
2026-08-07,HIGIENE FEMENINA,0.0
2026-08-07,HIGIENE PERSONAL,0.0
2026-08-07,INFUSIONES,0.0
2026-08-07,JUGOS Y BEBIDAS,0.0
2026-08-07,LÁCTEOS,19.0
2026-08-07,MENESTRAS,0.0
2026-08-07,PANIFICADOS,0.0
2026-08-07,PAPEL HIGIÉNICO,0.0
2026-08-07,PASTAS,0.0
2026-08-07,PILAS Y BATERÍAS,0.0
2026-08-07,SNACKS,140.0
2026-08-07,SUAVIZANTES,18.0
2026-08-07,UNTABLES Y DULCES,0.0
2026-08-08,ABARROTES,83.0
2026-08-08,AGUA,58.0
2026-08-08,ALIMENTO PARA PERROS,0.0
2026-08-08,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),26.0
2026-08-08,BEBIDAS EN POLVO,0.0
2026-08-08,BEBIDAS ENERGÉTICAS,0.0
2026-08-08,BEBIDAS ISOTÓNICAS,0.0
2026-08-08,CAFÉ,0.0
2026-08-08,CARNES Y EMBUTIDOS,0.0
2026-08-08,CEREALES,0.0
2026-08-08,CHOCOLATES,0.0
2026-08-08,CONDIMENTOS Y SALSAS,10.0
2026-08-08,CONSERVAS,0.0
2026-08-08,CUIDADO BUCAL,0.0
2026-08-08,CUIDADO CAPILAR,27.0
2026-08-08,CUIDADO DEL BEBÉ,0.0
2026-08-08,DESECHABLES Y PAPEL,0.0
2026-08-08,DETERGENTES,0.0
2026-08-08,DETERGENTES Y LIMPIEZA,20.0
2026-08-08,DULCES,43.0
2026-08-08,EMBUTIDOS,0.0
2026-08-08,GALLETAS Y BIZCOCHOS,184.0
2026-08-08,GASEOSAS,60.0
2026-08-08,GOLOSINAS,79.0
2026-08-08,HARINAS,28.0
2026-08-08,HELADOS,2.0
2026-08-08,HIGIENE FEMENINA,0.0
2026-08-08,HIGIENE PERSONAL,0.0
2026-08-08,INFUSIONES,0.0
2026-08-08,JUGOS Y BEBIDAS,0.0
2026-08-08,LÁCTEOS,20.0
2026-08-08,MENESTRAS,0.0
2026-08-08,PANIFICADOS,0.0
2026-08-08,PAPEL HIGIÉNICO,0.0
2026-08-08,PASTAS,0.0
2026-08-08,PILAS Y BATERÍAS,0.0
2026-08-08,SNACKS,0.0
2026-08-08,SUAVIZANTES,0.0
2026-08-08,UNTABLES Y DULCES,0.0
2026-08-09,ABARROTES,13.0
2026-08-09,AGUA,24.0
2026-08-09,ALIMENTO PARA PERROS,0.0
2026-08-09,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),33.0
2026-08-09,BEBIDAS EN POLVO,0.0
2026-08-09,BEBIDAS ENERGÉTICAS,0.0
2026-08-09,BEBIDAS ISOTÓNICAS,0.0
2026-08-09,CAFÉ,0.0
2026-08-09,CARNES Y EMBUTIDOS,0.0
2026-08-09,CEREALES,0.0
2026-08-09,CHOCOLATES,0.0
2026-08-09,CONDIMENTOS Y SALSAS,0.0
2026-08-09,CONSERVAS,0.0
2026-08-09,CUIDADO BUCAL,0.0
2026-08-09,CUIDADO CAPILAR,0.0
2026-08-09,CUIDADO DEL BEBÉ,0.0
2026-08-09,DESECHABLES Y PAPEL,0.0
2026-08-09,DETERGENTES,0.0
2026-08-09,DETERGENTES Y LIMPIEZA,0.0
2026-08-09,DULCES,20.0
2026-08-09,EMBUTIDOS,0.0
2026-08-09,GALLETAS Y BIZCOCHOS,93.0
2026-08-09,GASEOSAS,119.0
2026-08-09,GOLOSINAS,49.0
2026-08-09,HARINAS,3.0
2026-08-09,HELADOS,0.0
2026-08-09,HIGIENE FEMENINA,0.0
2026-08-09,HIGIENE PERSONAL,0.0
2026-08-09,INFUSIONES,0.0
2026-08-09,JUGOS Y BEBIDAS,0.0
2026-08-09,LÁCTEOS,0.0
2026-08-09,MENESTRAS,14.0
2026-08-09,PANIFICADOS,0.0
2026-08-09,PAPEL HIGIÉNICO,0.0
2026-08-09,PASTAS,0.0
2026-08-09,PILAS Y BATERÍAS,0.0
2026-08-09,SNACKS,0.0
2026-08-09,SUAVIZANTES,0.0
2026-08-09,UNTABLES Y DULCES,0.0
2026-08-10,ABARROTES,137.0
2026-08-10,AGUA,0.0
2026-08-10,ALIMENTO PARA PERROS,0.0
2026-08-10,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),1.0
2026-08-10,BEBIDAS EN POLVO,0.0
2026-08-10,BEBIDAS ENERGÉTICAS,0.0
2026-08-10,BEBIDAS ISOTÓNICAS,0.0
2026-08-10,CAFÉ,0.0
2026-08-10,CARNES Y EMBUTIDOS,0.0
2026-08-10,CEREALES,0.0
2026-08-10,CHOCOLATES,0.0
2026-08-10,CONDIMENTOS Y SALSAS,0.0
2026-08-10,CONSERVAS,30.0
2026-08-10,CUIDADO BUCAL,0.0
2026-08-10,CUIDADO CAPILAR,0.0
2026-08-10,CUIDADO DEL BEBÉ,0.0
2026-08-10,DESECHABLES Y PAPEL,0.0
2026-08-10,DETERGENTES,0.0
2026-08-10,DETERGENTES Y LIMPIEZA,0.0
2026-08-10,DULCES,58.0
2026-08-10,EMBUTIDOS,0.0
2026-08-10,GALLETAS Y BIZCOCHOS,6.0
2026-08-10,GASEOSAS,78.0
2026-08-10,GOLOSINAS,55.0
2026-08-10,HARINAS,0.0
2026-08-10,HELADOS,0.0
2026-08-10,HIGIENE FEMENINA,0.0
2026-08-10,HIGIENE PERSONAL,27.0
2026-08-10,INFUSIONES,0.0
2026-08-10,JUGOS Y BEBIDAS,0.0
2026-08-10,LÁCTEOS,23.0
2026-08-10,MENESTRAS,0.0
2026-08-10,PANIFICADOS,16.0
2026-08-10,PAPEL HIGIÉNICO,0.0
2026-08-10,PASTAS,0.0
2026-08-10,PILAS Y BATERÍAS,0.0
2026-08-10,SNACKS,0.0
2026-08-10,SUAVIZANTES,0.0
2026-08-10,UNTABLES Y DULCES,0.0
2026-08-11,ABARROTES,0.0
2026-08-11,AGUA,40.0
2026-08-11,ALIMENTO PARA PERROS,0.0
2026-08-11,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-08-11,BEBIDAS EN POLVO,0.0
2026-08-11,BEBIDAS ENERGÉTICAS,0.0
2026-08-11,BEBIDAS ISOTÓNICAS,0.0
2026-08-11,CAFÉ,0.0
2026-08-11,CARNES Y EMBUTIDOS,0.0
2026-08-11,CEREALES,0.0
2026-08-11,CHOCOLATES,0.0
2026-08-11,CONDIMENTOS Y SALSAS,25.0
2026-08-11,CONSERVAS,0.0
2026-08-11,CUIDADO BUCAL,0.0
2026-08-11,CUIDADO CAPILAR,0.0
2026-08-11,CUIDADO DEL BEBÉ,0.0
2026-08-11,DESECHABLES Y PAPEL,0.0
2026-08-11,DETERGENTES,0.0
2026-08-11,DETERGENTES Y LIMPIEZA,14.0
2026-08-11,DULCES,52.0
2026-08-11,EMBUTIDOS,0.0
2026-08-11,GALLETAS Y BIZCOCHOS,31.0
2026-08-11,GASEOSAS,0.0
2026-08-11,GOLOSINAS,62.0
2026-08-11,HARINAS,0.0
2026-08-11,HELADOS,0.0
2026-08-11,HIGIENE FEMENINA,0.0
2026-08-11,HIGIENE PERSONAL,0.0
2026-08-11,INFUSIONES,0.0
2026-08-11,JUGOS Y BEBIDAS,0.0
2026-08-11,LÁCTEOS,15.0
2026-08-11,MENESTRAS,0.0
2026-08-11,PANIFICADOS,0.0
2026-08-11,PAPEL HIGIÉNICO,0.0
2026-08-11,PASTAS,0.0
2026-08-11,PILAS Y BATERÍAS,0.0
2026-08-11,SNACKS,64.0
2026-08-11,SUAVIZANTES,0.0
2026-08-11,UNTABLES Y DULCES,0.0
2026-08-12,ABARROTES,22.0
2026-08-12,AGUA,0.0
2026-08-12,ALIMENTO PARA PERROS,0.0
2026-08-12,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-08-12,BEBIDAS EN POLVO,0.0
2026-08-12,BEBIDAS ENERGÉTICAS,0.0
2026-08-12,BEBIDAS ISOTÓNICAS,0.0
2026-08-12,CAFÉ,0.0
2026-08-12,CARNES Y EMBUTIDOS,12.0
2026-08-12,CEREALES,0.0
2026-08-12,CHOCOLATES,0.0
2026-08-12,CONDIMENTOS Y SALSAS,0.0
2026-08-12,CONSERVAS,0.0
2026-08-12,CUIDADO BUCAL,0.0
2026-08-12,CUIDADO CAPILAR,0.0
2026-08-12,CUIDADO DEL BEBÉ,0.0
2026-08-12,DESECHABLES Y PAPEL,0.0
2026-08-12,DETERGENTES,0.0
2026-08-12,DETERGENTES Y LIMPIEZA,0.0
2026-08-12,DULCES,38.0
2026-08-12,EMBUTIDOS,0.0
2026-08-12,GALLETAS Y BIZCOCHOS,0.0
2026-08-12,GASEOSAS,0.0
2026-08-12,GOLOSINAS,126.0
2026-08-12,HARINAS,0.0
2026-08-12,HELADOS,0.0
2026-08-12,HIGIENE FEMENINA,0.0
2026-08-12,HIGIENE PERSONAL,10.0
2026-08-12,INFUSIONES,0.0
2026-08-12,JUGOS Y BEBIDAS,0.0
2026-08-12,LÁCTEOS,51.0
2026-08-12,MENESTRAS,0.0
2026-08-12,PANIFICADOS,0.0
2026-08-12,PAPEL HIGIÉNICO,0.0
2026-08-12,PASTAS,0.0
2026-08-12,PILAS Y BATERÍAS,0.0
2026-08-12,SNACKS,0.0
2026-08-12,SUAVIZANTES,0.0
2026-08-12,UNTABLES Y DULCES,0.0
2026-08-13,ABARROTES,39.0
2026-08-13,AGUA,0.0
2026-08-13,ALIMENTO PARA PERROS,0.0
2026-08-13,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-08-13,BEBIDAS EN POLVO,0.0
2026-08-13,BEBIDAS ENERGÉTICAS,0.0
2026-08-13,BEBIDAS ISOTÓNICAS,0.0
2026-08-13,CAFÉ,0.0
2026-08-13,CARNES Y EMBUTIDOS,0.0
2026-08-13,CEREALES,0.0
2026-08-13,CHOCOLATES,0.0
2026-08-13,CONDIMENTOS Y SALSAS,0.0
2026-08-13,CONSERVAS,0.0
2026-08-13,CUIDADO BUCAL,0.0
2026-08-13,CUIDADO CAPILAR,0.0
2026-08-13,CUIDADO DEL BEBÉ,0.0
2026-08-13,DESECHABLES Y PAPEL,0.0
2026-08-13,DETERGENTES,0.0
2026-08-13,DETERGENTES Y LIMPIEZA,12.0
2026-08-13,DULCES,27.0
2026-08-13,EMBUTIDOS,0.0
2026-08-13,GALLETAS Y BIZCOCHOS,55.0
2026-08-13,GASEOSAS,0.0
2026-08-13,GOLOSINAS,117.0
2026-08-13,HARINAS,0.0
2026-08-13,HELADOS,0.0
2026-08-13,HIGIENE FEMENINA,0.0
2026-08-13,HIGIENE PERSONAL,0.0
2026-08-13,INFUSIONES,0.0
2026-08-13,JUGOS Y BEBIDAS,0.0
2026-08-13,LÁCTEOS,0.0
2026-08-13,MENESTRAS,0.0
2026-08-13,PANIFICADOS,0.0
2026-08-13,PAPEL HIGIÉNICO,0.0
2026-08-13,PASTAS,0.0
2026-08-13,PILAS Y BATERÍAS,0.0
2026-08-13,SNACKS,61.0
2026-08-13,SUAVIZANTES,13.0
2026-08-13,UNTABLES Y DULCES,0.0
2026-08-14,ABARROTES,76.0
2026-08-14,AGUA,66.0
2026-08-14,ALIMENTO PARA PERROS,0.0
2026-08-14,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-08-14,BEBIDAS EN POLVO,0.0
2026-08-14,BEBIDAS ENERGÉTICAS,0.0
2026-08-14,BEBIDAS ISOTÓNICAS,27.0
2026-08-14,CAFÉ,3.0
2026-08-14,CARNES Y EMBUTIDOS,0.0
2026-08-14,CEREALES,0.0
2026-08-14,CHOCOLATES,0.0
2026-08-14,CONDIMENTOS Y SALSAS,0.0
2026-08-14,CONSERVAS,0.0
2026-08-14,CUIDADO BUCAL,0.0
2026-08-14,CUIDADO CAPILAR,0.0
2026-08-14,CUIDADO DEL BEBÉ,0.0
2026-08-14,DESECHABLES Y PAPEL,0.0
2026-08-14,DETERGENTES,0.0
2026-08-14,DETERGENTES Y LIMPIEZA,18.0
2026-08-14,DULCES,87.0
2026-08-14,EMBUTIDOS,0.0
2026-08-14,GALLETAS Y BIZCOCHOS,114.0
2026-08-14,GASEOSAS,0.0
2026-08-14,GOLOSINAS,173.0
2026-08-14,HARINAS,0.0
2026-08-14,HELADOS,0.0
2026-08-14,HIGIENE FEMENINA,0.0
2026-08-14,HIGIENE PERSONAL,0.0
2026-08-14,INFUSIONES,0.0
2026-08-14,JUGOS Y BEBIDAS,0.0
2026-08-14,LÁCTEOS,0.0
2026-08-14,MENESTRAS,0.0
2026-08-14,PANIFICADOS,0.0
2026-08-14,PAPEL HIGIÉNICO,0.0
2026-08-14,PASTAS,0.0
2026-08-14,PILAS Y BATERÍAS,0.0
2026-08-14,SNACKS,0.0
2026-08-14,SUAVIZANTES,0.0
2026-08-14,UNTABLES Y DULCES,0.0
2026-08-15,ABARROTES,144.0
2026-08-15,AGUA,0.0
2026-08-15,ALIMENTO PARA PERROS,0.0
2026-08-15,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-08-15,BEBIDAS EN POLVO,0.0
2026-08-15,BEBIDAS ENERGÉTICAS,0.0
2026-08-15,BEBIDAS ISOTÓNICAS,0.0
2026-08-15,CAFÉ,0.0
2026-08-15,CARNES Y EMBUTIDOS,20.0
2026-08-15,CEREALES,0.0
2026-08-15,CHOCOLATES,45.0
2026-08-15,CONDIMENTOS Y SALSAS,0.0
2026-08-15,CONSERVAS,0.0
2026-08-15,CUIDADO BUCAL,0.0
2026-08-15,CUIDADO CAPILAR,16.0
2026-08-15,CUIDADO DEL BEBÉ,0.0
2026-08-15,DESECHABLES Y PAPEL,0.0
2026-08-15,DETERGENTES,0.0
2026-08-15,DETERGENTES Y LIMPIEZA,2.0
2026-08-15,DULCES,32.0
2026-08-15,EMBUTIDOS,0.0
2026-08-15,GALLETAS Y BIZCOCHOS,0.0
2026-08-15,GASEOSAS,0.0
2026-08-15,GOLOSINAS,164.0
2026-08-15,HARINAS,0.0
2026-08-15,HELADOS,0.0
2026-08-15,HIGIENE FEMENINA,0.0
2026-08-15,HIGIENE PERSONAL,0.0
2026-08-15,INFUSIONES,0.0
2026-08-15,JUGOS Y BEBIDAS,0.0
2026-08-15,LÁCTEOS,0.0
2026-08-15,MENESTRAS,0.0
2026-08-15,PANIFICADOS,0.0
2026-08-15,PAPEL HIGIÉNICO,0.0
2026-08-15,PASTAS,0.0
2026-08-15,PILAS Y BATERÍAS,0.0
2026-08-15,SNACKS,0.0
2026-08-15,SUAVIZANTES,0.0
2026-08-15,UNTABLES Y DULCES,0.0
2026-08-16,ABARROTES,47.0
2026-08-16,AGUA,82.0
2026-08-16,ALIMENTO PARA PERROS,0.0
2026-08-16,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),12.0
2026-08-16,BEBIDAS EN POLVO,0.0
2026-08-16,BEBIDAS ENERGÉTICAS,0.0
2026-08-16,BEBIDAS ISOTÓNICAS,0.0
2026-08-16,CAFÉ,17.0
2026-08-16,CARNES Y EMBUTIDOS,0.0
2026-08-16,CEREALES,0.0
2026-08-16,CHOCOLATES,0.0
2026-08-16,CONDIMENTOS Y SALSAS,0.0
2026-08-16,CONSERVAS,0.0
2026-08-16,CUIDADO BUCAL,13.0
2026-08-16,CUIDADO CAPILAR,37.0
2026-08-16,CUIDADO DEL BEBÉ,0.0
2026-08-16,DESECHABLES Y PAPEL,0.0
2026-08-16,DETERGENTES,0.0
2026-08-16,DETERGENTES Y LIMPIEZA,0.0
2026-08-16,DULCES,37.0
2026-08-16,EMBUTIDOS,0.0
2026-08-16,GALLETAS Y BIZCOCHOS,210.0
2026-08-16,GASEOSAS,89.0
2026-08-16,GOLOSINAS,243.0
2026-08-16,HARINAS,0.0
2026-08-16,HELADOS,1.0
2026-08-16,HIGIENE FEMENINA,0.0
2026-08-16,HIGIENE PERSONAL,0.0
2026-08-16,INFUSIONES,0.0
2026-08-16,JUGOS Y BEBIDAS,0.0
2026-08-16,LÁCTEOS,30.0
2026-08-16,MENESTRAS,0.0
2026-08-16,PANIFICADOS,0.0
2026-08-16,PAPEL HIGIÉNICO,0.0
2026-08-16,PASTAS,0.0
2026-08-16,PILAS Y BATERÍAS,0.0
2026-08-16,SNACKS,77.0
2026-08-16,SUAVIZANTES,0.0
2026-08-16,UNTABLES Y DULCES,0.0
2026-08-17,ABARROTES,86.0
2026-08-17,AGUA,19.0
2026-08-17,ALIMENTO PARA PERROS,19.0
2026-08-17,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-08-17,BEBIDAS EN POLVO,0.0
2026-08-17,BEBIDAS ENERGÉTICAS,0.0
2026-08-17,BEBIDAS ISOTÓNICAS,0.0
2026-08-17,CAFÉ,18.0
2026-08-17,CARNES Y EMBUTIDOS,29.0
2026-08-17,CEREALES,0.0
2026-08-17,CHOCOLATES,46.0
2026-08-17,CONDIMENTOS Y SALSAS,0.0
2026-08-17,CONSERVAS,0.0
2026-08-17,CUIDADO BUCAL,0.0
2026-08-17,CUIDADO CAPILAR,0.0
2026-08-17,CUIDADO DEL BEBÉ,0.0
2026-08-17,DESECHABLES Y PAPEL,0.0
2026-08-17,DETERGENTES,0.0
2026-08-17,DETERGENTES Y LIMPIEZA,0.0
2026-08-17,DULCES,94.0
2026-08-17,EMBUTIDOS,0.0
2026-08-17,GALLETAS Y BIZCOCHOS,123.0
2026-08-17,GASEOSAS,0.0
2026-08-17,GOLOSINAS,97.0
2026-08-17,HARINAS,0.0
2026-08-17,HELADOS,0.0
2026-08-17,HIGIENE FEMENINA,0.0
2026-08-17,HIGIENE PERSONAL,0.0
2026-08-17,INFUSIONES,21.0
2026-08-17,JUGOS Y BEBIDAS,0.0
2026-08-17,LÁCTEOS,0.0
2026-08-17,MENESTRAS,0.0
2026-08-17,PANIFICADOS,0.0
2026-08-17,PAPEL HIGIÉNICO,0.0
2026-08-17,PASTAS,0.0
2026-08-17,PILAS Y BATERÍAS,0.0
2026-08-17,SNACKS,0.0
2026-08-17,SUAVIZANTES,26.0
2026-08-17,UNTABLES Y DULCES,0.0
2026-08-18,ABARROTES,68.0
2026-08-18,AGUA,37.0
2026-08-18,ALIMENTO PARA PERROS,0.0
2026-08-18,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-08-18,BEBIDAS EN POLVO,0.0
2026-08-18,BEBIDAS ENERGÉTICAS,0.0
2026-08-18,BEBIDAS ISOTÓNICAS,0.0
2026-08-18,CAFÉ,0.0
2026-08-18,CARNES Y EMBUTIDOS,0.0
2026-08-18,CEREALES,0.0
2026-08-18,CHOCOLATES,0.0
2026-08-18,CONDIMENTOS Y SALSAS,0.0
2026-08-18,CONSERVAS,0.0
2026-08-18,CUIDADO BUCAL,0.0
2026-08-18,CUIDADO CAPILAR,0.0
2026-08-18,CUIDADO DEL BEBÉ,0.0
2026-08-18,DESECHABLES Y PAPEL,0.0
2026-08-18,DETERGENTES,0.0
2026-08-18,DETERGENTES Y LIMPIEZA,15.0
2026-08-18,DULCES,33.0
2026-08-18,EMBUTIDOS,0.0
2026-08-18,GALLETAS Y BIZCOCHOS,48.0
2026-08-18,GASEOSAS,0.0
2026-08-18,GOLOSINAS,217.0
2026-08-18,HARINAS,0.0
2026-08-18,HELADOS,0.0
2026-08-18,HIGIENE FEMENINA,0.0
2026-08-18,HIGIENE PERSONAL,0.0
2026-08-18,INFUSIONES,0.0
2026-08-18,JUGOS Y BEBIDAS,0.0
2026-08-18,LÁCTEOS,8.0
2026-08-18,MENESTRAS,0.0
2026-08-18,PANIFICADOS,0.0
2026-08-18,PAPEL HIGIÉNICO,0.0
2026-08-18,PASTAS,0.0
2026-08-18,PILAS Y BATERÍAS,0.0
2026-08-18,SNACKS,0.0
2026-08-18,SUAVIZANTES,26.0
2026-08-18,UNTABLES Y DULCES,0.0
2026-08-19,ABARROTES,63.0
2026-08-19,AGUA,0.0
2026-08-19,ALIMENTO PARA PERROS,0.0
2026-08-19,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-08-19,BEBIDAS EN POLVO,0.0
2026-08-19,BEBIDAS ENERGÉTICAS,0.0
2026-08-19,BEBIDAS ISOTÓNICAS,0.0
2026-08-19,CAFÉ,0.0
2026-08-19,CARNES Y EMBUTIDOS,0.0
2026-08-19,CEREALES,0.0
2026-08-19,CHOCOLATES,28.0
2026-08-19,CONDIMENTOS Y SALSAS,0.0
2026-08-19,CONSERVAS,0.0
2026-08-19,CUIDADO BUCAL,0.0
2026-08-19,CUIDADO CAPILAR,19.0
2026-08-19,CUIDADO DEL BEBÉ,0.0
2026-08-19,DESECHABLES Y PAPEL,0.0
2026-08-19,DETERGENTES,0.0
2026-08-19,DETERGENTES Y LIMPIEZA,9.0
2026-08-19,DULCES,77.0
2026-08-19,EMBUTIDOS,0.0
2026-08-19,GALLETAS Y BIZCOCHOS,102.0
2026-08-19,GASEOSAS,38.0
2026-08-19,GOLOSINAS,97.0
2026-08-19,HARINAS,0.0
2026-08-19,HELADOS,0.0
2026-08-19,HIGIENE FEMENINA,0.0
2026-08-19,HIGIENE PERSONAL,0.0
2026-08-19,INFUSIONES,0.0
2026-08-19,JUGOS Y BEBIDAS,0.0
2026-08-19,LÁCTEOS,9.0
2026-08-19,MENESTRAS,0.0
2026-08-19,PANIFICADOS,0.0
2026-08-19,PAPEL HIGIÉNICO,0.0
2026-08-19,PASTAS,0.0
2026-08-19,PILAS Y BATERÍAS,0.0
2026-08-19,SNACKS,43.0
2026-08-19,SUAVIZANTES,0.0
2026-08-19,UNTABLES Y DULCES,0.0
2026-08-20,ABARROTES,21.0
2026-08-20,AGUA,0.0
2026-08-20,ALIMENTO PARA PERROS,0.0
2026-08-20,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-08-20,BEBIDAS EN POLVO,0.0
2026-08-20,BEBIDAS ENERGÉTICAS,0.0
2026-08-20,BEBIDAS ISOTÓNICAS,0.0
2026-08-20,CAFÉ,0.0
2026-08-20,CARNES Y EMBUTIDOS,7.0
2026-08-20,CEREALES,0.0
2026-08-20,CHOCOLATES,21.0
2026-08-20,CONDIMENTOS Y SALSAS,0.0
2026-08-20,CONSERVAS,0.0
2026-08-20,CUIDADO BUCAL,0.0
2026-08-20,CUIDADO CAPILAR,47.0
2026-08-20,CUIDADO DEL BEBÉ,0.0
2026-08-20,DESECHABLES Y PAPEL,0.0
2026-08-20,DETERGENTES,0.0
2026-08-20,DETERGENTES Y LIMPIEZA,14.0
2026-08-20,DULCES,99.0
2026-08-20,EMBUTIDOS,0.0
2026-08-20,GALLETAS Y BIZCOCHOS,0.0
2026-08-20,GASEOSAS,132.0
2026-08-20,GOLOSINAS,65.0
2026-08-20,HARINAS,0.0
2026-08-20,HELADOS,0.0
2026-08-20,HIGIENE FEMENINA,30.0
2026-08-20,HIGIENE PERSONAL,0.0
2026-08-20,INFUSIONES,0.0
2026-08-20,JUGOS Y BEBIDAS,0.0
2026-08-20,LÁCTEOS,0.0
2026-08-20,MENESTRAS,0.0
2026-08-20,PANIFICADOS,0.0
2026-08-20,PAPEL HIGIÉNICO,0.0
2026-08-20,PASTAS,0.0
2026-08-20,PILAS Y BATERÍAS,0.0
2026-08-20,SNACKS,10.0
2026-08-20,SUAVIZANTES,0.0
2026-08-20,UNTABLES Y DULCES,6.0
2026-08-21,ABARROTES,22.0
2026-08-21,AGUA,0.0
2026-08-21,ALIMENTO PARA PERROS,0.0
2026-08-21,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-08-21,BEBIDAS EN POLVO,0.0
2026-08-21,BEBIDAS ENERGÉTICAS,0.0
2026-08-21,BEBIDAS ISOTÓNICAS,0.0
2026-08-21,CAFÉ,0.0
2026-08-21,CARNES Y EMBUTIDOS,0.0
2026-08-21,CEREALES,0.0
2026-08-21,CHOCOLATES,0.0
